Date,WorkspaceLineId,WorkspaceFactoryName,WorkspaceBuildingName,BuyerName,SMV,SampleSMV,CM,DayTarget,IETarget,TargetEfficiency,ManPowerPresent,PlannedIronMan,PlannedHelper,PlannedOperator,PlannedHours,RunningWorkDay,AchievedEfficiency,dhu
11/13/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,8.92,1.32,787,2448,77.6,41,2,8,30,10.9,24,44.66,2.81
11/13/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,12.6,2.64,1645,2989,50.4,67,2,8,30,8.3,15,42.9,7.83
11/13/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,42.75,1.68,2292,527,62.9,43,2,8,30,10.2,6,104.23,4.12
11/13/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,15.32,0.98,1328,732,71.9,47,2,8,30,9.5,9,74.39,7.28
11/13/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,25.38,1.35,775,2738,64.8,55,2,8,30,8.8,2,37.63,3.7
11/13/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,30.17,0.89,2390,707,65.1,42,2,8,30,8,16,38.32,11.46
11/13/2025,L008,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.93,14.23,2.92,727,1393,54.4,43,2,8,30,9.2,20,46.1,4.13
11/13/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,19.8,2.88,2813,1109,66.7,46,2,8,30,9.9,6,22.82,4.54
11/13/2025,L127,Alpha Apparels Ltd,Alpha-B3,Buyer 8,8.24,8.68,1.85,2261,2425,68.2,32,2,8,30,8.7,13,72.14,3.91
11/13/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,30.06,0.75,2509,790,66.8,37,2,8,30,9.7,16,38.17,4.2
11/13/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,27.99,1.96,1350,673,71.9,57,2,8,30,9.8,1,47.7,11.99
11/13/2025,L107,Gamma Textiles Ltd,Gamma-B2,Buyer 3,31.37,33.85,1.83,1967,1695,57.6,48,2,8,30,9.7,22,91.9,3.76
11/13/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,40.98,2,1606,2137,51.4,31,2,8,30,8.9,17,73.38,11.16
11/13/2025,L023,Beta Garments Ltd,Beta-B3,Buyer 6,19.25,20.76,0.94,1897,876,61.5,24,2,8,30,10.3,2,53.62,13.61
11/13/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,39.45,1.05,1801,2983,56.2,45,2,8,30,9.8,5,4228.803439,10.72
11/13/2025,L028,Beta Garments Ltd,Beta-B3,Buyer 1,44.7,40.47,2.16,558,1148,51.5,54,2,8,30,10.9,2,42.96,5.18
11/13/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,26.69,1.78,915,1032,75.2,48,2,8,30,10.8,24,94.21,9.71
11/13/2025,L038,Gamma Textiles Ltd,Gamma-B1,Buyer 1,13.77,15.02,2.77,937,1910,50.5,38,2,8,30,9.9,10,64.9,5.76
11/13/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,15.5,1.16,505,2316,59.2,56,2,8,30,9.6,14,16.66,0
11/13/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,22.87,2.53,2199,571,77.3,56,2,8,30,9.2,11,42.45,8.63
11/13/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,32.25,0.86,2237,1803,60.1,43,2,8,30,10.8,10,71.71,3.22
11/13/2025,L095,Gamma Textiles Ltd,Gamma-B2,Buyer 2,22.96,21.26,2.33,895,1258,70.2,41,2,8,30,10.8,8,87.56,9.56
11/13/2025,L055,Alpha Apparels Ltd,Alpha-B2,Buyer 7,21.48,23.48,0.66,1022,2977,55.2,36,2,8,30,10.8,16,3522.325814,10.91
11/13/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,32.88,2.81,852,2391,73.7,49,2,8,30,10.5,5,80.9,10.37
11/13/2025,L125,Alpha Apparels Ltd,Alpha-B2,Buyer 9,43.87,40.77,2.96,1838,2830,66.8,49,2,8,30,8.4,9,32.39,4.77
11/13/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,36.72,0.54,1463,2853,75.9,52,2,8,30,10.8,8,40.87,8.5
11/13/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,45.2,2.14,2756,2874,59.6,46,2,8,30,9.8,11,89.17,5.24
11/13/2025,L026,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.87,47.26,1.56,2899,1985,66.9,37,2,8,30,10.8,14,56.87,74.28447622
11/13/2025,L013,Alpha Apparels Ltd,Alpha-B2,Buyer 2,18.9,18.62,1.53,2267,2929,56.5,44,2,8,30,9.4,13,9216.714893,6.4
11/13/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,15.75,0.6,1787,1752,58.6,52,2,8,30,8.3,22,56.85,8.22
11/13/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,22.59,2.25,2571,2437,75.9,56,2,8,30,8.9,25,37.94,19.21
11/13/2025,L130,Beta Garments Ltd,Beta-B1,Buyer 13,21.12,21.24,1.6,895,946,68.7,39,2,8,30,8.9,2,43.86,15.34
11/13/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,18.77,2.29,1143,1436,51.8,46,2,8,30,8.2,22,93.34,22.01
11/13/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,34.79,1.45,1471,1983,72.6,34,2,8,30,10.3,6,25.75,14.96
11/13/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,24.31,1.49,1226,2645,78.7,63,2,8,30,9,17,60.32,5.74
11/13/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,40.79,1.06,2914,729,76.4,55,2,8,30,9.6,11,21.02,7.95
11/13/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,12.47,0.56,778,1133,73.8,60,2,8,30,10.7,14,68.18,0
11/13/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,26.83,0.61,2077,2762,60.8,42,2,8,30,10.1,23,52.12,2.73
11/13/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,24.31,2.46,1796,1940,73.4,48,2,8,30,10,12,47.86,0
11/13/2025,L075,Alpha Apparels Ltd,Alpha-B3,Buyer 3,38.76,42.44,1.69,1220,939,66.6,45,2,8,30,8.7,15,26.66,7.64
11/13/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,36.37,1.39,2326,2513,73.5,38,2,8,30,9.4,13,60.66,6.54
11/13/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,19.91,0.61,1522,629,65.7,52,2,8,30,8.5,25,1126.233719,5.61
11/13/2025,L087,Gamma Textiles Ltd,Gamma-B2,Buyer 1,25.36,27.79,1.26,999,1420,60.6,48,2,8,30,8.6,14,43.44,6.89
11/13/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,16.72,1.08,1647,1631,51.1,48,2,8,30,8.4,2,55.35,7.19
11/13/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,38.8,0.88,614,1086,76.2,18,2,8,30,10.3,12,76.86,8.87
11/13/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,11.42,2.51,1690,1149,65.1,42,2,8,30,10,13,28.85,5.15
11/13/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,39.91,0.85,2673,2934,62.4,62,2,8,30,8.9,21,64.57,6.83
11/13/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,25.9,2.93,688,2694,61,46,2,8,30,8.1,22,11286.12211,0.92
11/13/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,24.78,1.09,2211,1390,79.2,46,2,8,30,10.5,9,53.07,5.09
11/13/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,16.25,0.64,1949,1355,73.4,44,2,8,30,9.9,6,55.17,3.1
11/13/2025,L062,Alpha Apparels Ltd,Alpha-B2,Buyer 1,33.26,31.79,1.16,1461,2730,74.3,38,2,8,30,10.8,9,51.93,2.21
11/13/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,16.81,1.79,803,812,67.1,49,2,8,30,10.2,10,65.37,7.33
11/13/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,43.06,0.75,2361,717,67.7,49,2,8,30,10.1,1,31.1,6.66
11/13/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,35.37,2.45,1425,2894,50.6,47,2,8,30,10.2,5,60.41,7.79
11/13/2025,L091,Gamma Textiles Ltd,Gamma-B1,Buyer 2,12.13,12.22,2.62,770,2893,70.7,32,2,8,30,10.4,19,71.72,7.82
11/13/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,20.97,1.93,657,1435,77.9,54,2,8,30,8.2,6,16.83,2.92
11/13/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,22.32,2.52,2110,1788,52.9,48,2,8,30,9.3,2,62.45,18.42
11/13/2025,L061,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.19,34.44,0.99,2473,1673,56.7,47,2,8,30,9.1,17,47.49,18.91
11/13/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,28.26,0.77,791,1469,77.8,42,2,8,30,9.6,15,62.07,5.21
11/13/2025,L047,Beta Garments Ltd,Beta-B3,Buyer 9,25.56,26.96,1.62,1753,1496,64.3,36,2,8,30,11,4,52.13,13.55
11/13/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,26.63,0.52,2545,2479,53.1,55,2,8,30,8.4,9,68.6,5.22
11/13/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,39.11,1,2168,2920,77.2,45,2,8,30,8,6,57.09,0
11/13/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,10.45,1.74,1077,591,56.1,54,2,8,30,8.6,7,50.95,9.62
11/13/2025,L099,Beta Garments Ltd,Beta-B2,Buyer 2,42.43,41.66,2.37,2196,2299,66.6,42,2,8,30,9.5,13,24.42,13.79
11/13/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,20.36,2.5,2173,2438,52.8,55,2,8,30,8.8,25,62.08,15.84
11/13/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,29.13,0.7,2882,957,59.4,31,2,8,30,9.2,21,51.55,10.26
11/13/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,10.44,1.5,930,2731,74,42,2,8,30,9.9,18,43.53,12.58
11/13/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,32.71,2.22,602,1131,57.1,32,2,8,30,10.7,22,108.56,5.84
11/13/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,20.98,0.64,2449,1605,65.8,47,2,8,30,9.7,16,27.69,14.25
11/13/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,17.13,2.97,2739,2464,56.4,36,2,8,30,9,2,81.07,9.63
11/13/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,27.46,1.18,2716,539,59.9,49,2,8,30,9.4,18,69.15,10.87
11/13/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,27.44,2.98,2572,2894,55.5,48,2,8,30,9.9,15,39.52,8.99
11/13/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,22.86,1.2,524,2961,50.8,48,2,8,30,10.8,24,74.64,2.62
11/13/2025,L024,Beta Garments Ltd,Beta-B2,Buyer 10,24.6,25.75,2.73,1716,2040,69.7,51,2,8,30,10,11,64.72,7.99
11/13/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,15.08,0.78,1652,2902,78.3,44,2,8,30,8.2,15,45.53,99.22045044
11/13/2025,L064,Alpha Apparels Ltd,Alpha-B2,Buyer 2,10.16,10.79,1.63,2395,2979,63.8,46,2,8,30,10.4,16,35.32,7.72
11/13/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,14.25,1.66,2124,1345,54.9,40,2,8,30,9.4,5,99.69,13.49
11/13/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,10.07,0.73,1831,2605,74.7,38,2,8,30,8.7,22,39.06,8.13
11/13/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,39.67,1.74,2357,2233,74,51,2,8,30,9,1,63.4,6.59
11/13/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,27.63,2.09,1976,1638,67.6,41,2,8,30,8.8,2,67.42,8.98
11/13/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,10.12,2.01,2099,1562,53.2,47,2,8,30,9.3,19,89.28,7.37
11/13/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,37.61,2.65,2506,2267,58.1,53,2,8,30,10.9,23,49.85,4
11/13/2025,L063,Beta Garments Ltd,Beta-B3,Buyer 20,42.87,38.89,0.99,1306,1045,61.9,42,2,8,30,8.7,6,44.03,4.86
11/13/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,33.9,2.67,942,2602,53,47,2,8,30,9.8,12,48.38,82.90263169
11/13/2025,L126,Gamma Textiles Ltd,Gamma-B2,Buyer 2,16.35,15.96,2.36,2192,2449,71.5,34,2,8,30,8.4,9,38.05,18.77
11/13/2025,L058,Alpha Apparels Ltd,Alpha-B3,Buyer 1,14.93,15.29,1.55,2273,2361,69.2,22,2,8,30,9,10,83.78,5.03
11/13/2025,L006,Beta Garments Ltd,Beta-B2,Buyer 2,30.79,31.31,1.83,1536,774,74.1,32,2,8,30,9.9,6,53.83,7.6
11/13/2025,L137,Beta Garments Ltd,Beta-B2,Buyer 1,11.95,13.04,2.02,2012,2400,61.3,43,2,8,30,9.5,9,58.41,6.56
11/13/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,30.86,1.45,2199,2454,63.7,48,2,8,30,8.5,25,1547.715863,4.06
11/13/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,8.05,2.99,1921,2908,69.2,46,2,8,30,10.3,25,26.75,6.32
11/13/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,36.24,0.83,2450,2146,68.9,45,2,8,30,8.7,7,73.69,0
11/13/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,14.78,1.79,831,1300,62,49,2,8,30,9.3,5,18.08,5.11
11/13/2025,L059,Alpha Apparels Ltd,Alpha-B2,Buyer 1,39.68,43.15,2.68,1655,1513,73.1,47,2,8,30,10.2,5,19.09,6.97
11/13/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,23.06,1.56,2609,1550,79.7,39,2,8,30,9.8,14,104.17,8.44
11/14/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,9.6,2.1,747,758,73.1,40,2,8,30,9.7,24,73.75,3.6
11/14/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,42.93,2.52,2089,2669,51.4,20,2,8,30,9.5,3,90.99,7.77
11/14/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,17.12,2.79,1616,1483,61.3,37,2,8,30,10.4,20,98.04,20.23
11/14/2025,L009,Gamma Textiles Ltd,Gamma-B2,Buyer 1,29.04,29.28,0.55,816,1958,76.8,41,2,8,30,9.2,3,39.33,111.5684499
11/14/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,29.91,1.2,1761,1373,72.9,55,2,8,30,8.1,21,61.19,10.55
11/14/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,42.74,1.01,1081,1988,58.2,31,2,8,30,10.9,4,59.37,1.51
11/14/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,24.38,1.66,1646,1269,73.4,41,2,8,30,8.2,2,29.7,18.12
11/14/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,16.06,2.04,1942,2199,77.5,45,2,8,30,10.3,10,56.67,9.36
11/14/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,20.76,1.42,806,1789,71.2,33,2,8,30,9.2,12,99.15,9.02
11/14/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,46.05,2.61,628,1815,79.6,48,2,8,30,9.7,15,42.43,3.45
11/14/2025,L111,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.82,40.46,0.67,1768,1818,60.5,40,2,8,30,9.7,11,59.45,4.18
11/14/2025,L063,Beta Garments Ltd,Beta-B3,Buyer 20,42.87,43.8,2.64,975,712,53.3,57,2,8,30,9.4,16,30.43,2.88
11/14/2025,L108,Alpha Apparels Ltd,Alpha-B2,Buyer 13,33.41,36.63,1.07,1899,2618,65.7,47,2,8,30,9.5,19,1104.416851,3.73
11/14/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,41.08,1.49,2433,1567,77.3,39,2,8,30,9.5,21,78.57,8.95
11/14/2025,L027,Gamma Textiles Ltd,Gamma-B3,Buyer 11,20.54,20.73,2.13,1195,1469,50.6,67,2,8,30,10.6,19,74.64,13.23
11/14/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,21.93,0.78,2580,627,71.2,35,2,8,30,8.6,10,32.45,7.98
11/14/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,38.8,1.48,1547,2810,77,43,2,8,30,10,9,68.83,6.51
11/14/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,7.76,1.35,2540,1420,63.6,53,2,8,30,8.8,15,34.37,8.31
11/14/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,12.1,1.75,745,2269,73.9,35,2,8,30,9.1,21,37.94,17.5
11/14/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,27.04,0.73,2687,1881,65.7,33,2,8,30,10.3,16,41.3,10.44
11/14/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,19.32,1.04,1209,1206,67,19,2,8,30,8.5,24,67.78,14.45
11/14/2025,L040,Beta Garments Ltd,Beta-B1,Buyer 1,27.23,28.64,1.96,1038,1800,73.8,52,2,8,30,10.1,6,97.05,6.53
11/14/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,28.2,1.83,2260,1666,76.2,38,2,8,30,9.1,18,58.45,10.67
11/14/2025,L090,Gamma Textiles Ltd,Gamma-B1,Buyer 8,44.34,43.73,1.21,1332,2897,79.7,46,2,8,30,8.8,25,66.96,7.53
11/14/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,44.78,0.59,1906,1455,50.1,41,2,8,30,10.4,11,45.36,0
11/14/2025,L033,Beta Garments Ltd,Beta-B1,Buyer 1,41.65,39.95,1.52,2158,2462,75.1,59,2,8,30,8,16,105.95,7.58
11/14/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,27.81,1.86,2438,844,72.3,47,2,8,30,10.6,22,91.96,2.85
11/14/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,10.13,2.07,1488,1904,64.2,50,2,8,30,10.3,18,37.5,7.22
11/14/2025,L059,Alpha Apparels Ltd,Alpha-B2,Buyer 1,39.68,41.88,1.75,2267,2533,77.3,39,2,8,30,8.4,25,24.32,7.92
11/14/2025,L028,Beta Garments Ltd,Beta-B3,Buyer 1,44.7,45.61,2.74,1865,1937,69.9,35,2,8,30,8.6,6,61.27,8.84
11/14/2025,L014,Beta Garments Ltd,Beta-B1,Buyer 1,33.48,35.15,2.57,1330,2297,79.5,50,2,8,30,10.8,25,57.03,5.78
11/14/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,22.15,2.44,2663,1227,65.8,39,2,8,30,8.3,22,76.85,8.94
11/14/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,21.56,1.87,1358,2060,74.2,46,2,8,30,10.9,15,26.29,12.56
11/14/2025,L127,Alpha Apparels Ltd,Alpha-B3,Buyer 8,8.24,7.87,2.67,907,528,64.6,42,2,8,30,9.7,5,62.45,7.07
11/14/2025,L036,Alpha Apparels Ltd,Alpha-B1,Buyer 1,12.36,12.87,1.02,2001,2398,62.7,51,2,8,30,9.1,17,68.16,2.26
11/14/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,24.39,1.94,1599,1875,52.2,39,2,8,30,10.3,20,26.12,7.38
11/14/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,33.01,2.84,2708,992,65.2,41,2,8,30,8.9,3,70.23,3.06
11/14/2025,L032,Alpha Apparels Ltd,Alpha-B1,Buyer 1,18.31,18.84,2.61,2496,2512,53.5,46,2,8,30,9.5,7,76.39,12.13
11/14/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,46.69,2.85,1335,922,60.3,40,2,8,30,8.5,15,27.45,1.55
11/14/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,16.58,2.35,1034,2251,79.9,22,2,8,30,9.7,1,64,6.19
11/14/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,18.49,2.65,1229,2410,55.2,41,2,8,30,10.5,8,16.34,2.75
11/14/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,23.16,2.31,2521,2943,51.9,40,2,8,30,9.5,23,74.69,127.1839874
11/14/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,32.65,0.78,1973,779,65.6,42,2,8,30,9.7,19,70.89,11.19
11/14/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,25.84,2.16,736,758,64.3,38,2,8,30,8.1,7,19.18,8.68
11/14/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,16.13,1,1546,2368,64.9,50,2,8,30,9.1,23,101.72,17.43
11/14/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,9.44,2.31,1935,905,71.2,30,2,8,30,10.5,16,25.77,0.6
11/14/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,9.47,2.85,1189,1949,78.6,42,2,8,30,9.1,12,66.19,1.07
11/14/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,29.13,1.85,1302,1312,69.5,44,2,8,30,9.8,7,103.17,3.41
11/14/2025,L137,Beta Garments Ltd,Beta-B2,Buyer 1,11.95,11.32,0.6,2295,2186,50.8,43,2,8,30,9.9,13,47.27,6.78
11/14/2025,L064,Alpha Apparels Ltd,Alpha-B2,Buyer 2,10.16,9.4,2.93,2189,671,78.6,42,2,8,30,8.9,13,55.82,7.64
11/14/2025,L015,Alpha Apparels Ltd,Alpha-B3,Buyer 1,32.04,29.55,1.99,580,1652,65.7,29,2,8,30,9.9,22,36.11,6.89
11/14/2025,L087,Gamma Textiles Ltd,Gamma-B2,Buyer 1,25.36,26.8,1.56,2325,2627,57.5,47,2,8,30,11,16,48.57,5.35
11/14/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,11.87,2.38,1662,1976,50.7,34,2,8,30,11,9,67.87,4.96
11/14/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,15.6,1.64,1768,878,70.1,46,2,8,30,9.1,18,38.07,5.4
11/14/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,9.04,1.49,1330,2957,52.8,62,2,8,30,9.1,11,37.68,8.91
11/14/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,13.08,1.35,747,2131,50.8,35,2,8,30,10.9,10,41.78,7.59
11/14/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,21.96,2.94,2981,2791,57,40,2,8,30,8.5,15,53.36,4.89
11/14/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,34.85,2.37,1138,581,64.7,51,2,8,30,9.3,9,34.07,22.98
11/14/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,46.19,1.35,2808,2744,71.6,49,2,8,30,9.7,8,56,4.68
11/14/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,12.91,1.92,2395,1232,74.6,55,2,8,30,9.6,21,56.42,2.53
11/14/2025,L073,Gamma Textiles Ltd,Gamma-B1,Buyer 14,13.71,14.2,1.17,2466,2235,62.1,38,2,8,30,9.7,24,60.39,1.73
11/14/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,26.44,0.92,1179,741,51,38,2,8,30,10.5,14,90.96,12.63
11/14/2025,L055,Alpha Apparels Ltd,Alpha-B2,Buyer 7,21.48,20,1.76,2903,1884,76.9,53,2,8,30,9.8,4,98.97,13.84
11/14/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,42.79,2.18,2759,594,70.8,45,2,8,30,10.6,20,86.9,4.46
11/14/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,19.24,2.68,2509,1761,53.6,44,2,8,30,9,6,62.07,21.1
11/14/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,29.12,2.33,2673,2600,79.9,50,2,8,30,9.8,2,88.08,107.3784352
11/14/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,27.82,0.64,618,905,75.1,33,2,8,30,9,14,66.06,5.42
11/14/2025,L138,Gamma Textiles Ltd,Gamma-B3,Buyer 10,31.01,28.22,2.28,1330,2810,53.5,47,2,8,30,9.8,20,44.6,9.84
11/14/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,23.69,2.19,1761,567,71.9,59,2,8,30,9.1,5,65.24,5.15
11/14/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,15.88,0.92,1040,944,71.2,45,2,8,30,9.5,4,70.09,5.72
11/14/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,15.05,1.15,2633,2487,60.3,49,2,8,30,8.7,4,93.06,4.49
11/14/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,33.86,1.78,1136,2394,74.8,33,2,8,30,9.1,8,39.62,11.41
11/14/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,29.21,2.04,1792,806,75.2,46,2,8,30,9.5,19,56.62,3.97
11/14/2025,L005,Gamma Textiles Ltd,Gamma-B3,Buyer 2,38.35,40.86,2.34,1168,2290,54.2,57,2,8,30,10.2,4,76.62,4.17
11/14/2025,L085,Beta Garments Ltd,Beta-B1,Buyer 1,28.75,29.5,1.61,813,2380,68.9,40,2,8,30,8,14,43.44,12.99
11/14/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,18.12,1.89,1942,771,79.1,48,2,8,30,10.6,16,13699.15293,4.63
11/14/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,37.5,2.51,2867,2576,74.3,42,2,8,30,9.9,14,84.79,11.21
11/14/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,25.23,2.13,2676,2525,56.8,51,2,8,30,8.6,10,55.12,5.84
